project_id,title,description,crs_sector_name,sources,factiva_sources,location_details,GEO_codedUp,GEO_geojsonLink,GEO_sources,GEO_notes,Christian Notes,christian_geojson,level
34585,"China donates $250,000 worth of humanitarian items to Afghanistan","In June, 2010 China donated $250,000 worth of humanitarian goods to IDPs and repatriated refugees in Jawzjan Province. The donated goods included food, blankets, tents and other utilities.",Emergency Response,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=ATAFGH0020100629e66t00002&cat=a&ep=ASE, Media Report, including Wikileaks; http://reliefweb.int/report/afghanistan/afghanistan-aid-distributed-among-families-jawzjan, Media Report, including Wikileaks","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=ATAFGH0020100629e66t00002&cat=a&ep=ASE, Media Report, including Wikileaks",Jawzjan Province,no,https://gist.github.com/abgaddi/6ef003800563ea345d44205b4d4e4edb,"https://www.google.com/maps/place/Jowzjan,+Afghanistan/@36.6814109,65.288939,8z/data=!4m5!3m4!1s0x3f342cf8b43576cb:0xc8d36502bbdd72b4!8m2!3d36.8969692!4d65.6658568, https://president.gov.af/en/jawzjan/#:~:text=Jawzjan%20Province%20has%2010%20districts,Aqa%2C%20Darzab%20and%20Qosh%20Tapa., https://en.wikipedia.org/wiki/Category:Districts_of_Jowzjan_Province, https://afghanag.ucdavis.edu/country-info/province/files/profile-Jawzjan.pdf","Khamyab, Qarqin, Khwaja Du Koh, Mingajik, Mardyan, Shibirghan, Aqcha, Fayz abad, and Darzab Divisions are all coded for this project.  Jawzjan province is the area that received donation of goods and all these districts are within this province.  The districts were founded by cross listing between GADM boundaries, Afghanistan's government website, Wikipedia, and the last geo source pg. 17 because there were slight name changes in each source. (Aqcha)",good,https://gist.github.com/abgaddi/6ef003800563ea345d44205b4d4e4edb,district
34585,"China donates $250,000 worth of humanitarian items to Afghanistan","In June, 2010 China donated $250,000 worth of humanitarian goods to IDPs and repatriated refugees in Jawzjan Province. The donated goods included food, blankets, tents and other utilities.",Emergency Response,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=ATAFGH0020100629e66t00002&cat=a&ep=ASE, Media Report, including Wikileaks; http://reliefweb.int/report/afghanistan/afghanistan-aid-distributed-among-families-jawzjan, Media Report, including Wikileaks","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=ATAFGH0020100629e66t00002&cat=a&ep=ASE, Media Report, including Wikileaks",Jawzjan Province,no,https://gist.github.com/abgaddi/70c108ef820756f89098c7edc3f6c1ff,"https://www.google.com/maps/place/Jowzjan,+Afghanistan/@36.6814109,65.288939,8z/data=!4m5!3m4!1s0x3f342cf8b43576cb:0xc8d36502bbdd72b4!8m2!3d36.8969692!4d65.6658568, https://president.gov.af/en/jawzjan/#:~:text=Jawzjan%20Province%20has%2010%20districts,Aqa%2C%20Darzab%20and%20Qosh%20Tapa., https://en.wikipedia.org/wiki/Category:Districts_of_Jowzjan_Province, https://afghanag.ucdavis.edu/country-info/province/files/profile-Jawzjan.pdf","Khamyab, Qarqin, Khwaja Du Koh, Mingajik, Mardyan, Shibirghan, Aqcha, Fayz abad, and Darzab Divisions are all coded for this project.  Jawzjan province is the area that received donation of goods and all these districts are within this province.  The districts were founded by cross listing between GADM boundaries, Afghanistan's government website, Wikipedia, and the last geo source pg. 17 because there were slight name changes in each source. (Fayz abad)",good,https://gist.github.com/abgaddi/70c108ef820756f89098c7edc3f6c1ff,district
34585,"China donates $250,000 worth of humanitarian items to Afghanistan","In June, 2010 China donated $250,000 worth of humanitarian goods to IDPs and repatriated refugees in Jawzjan Province. The donated goods included food, blankets, tents and other utilities.",Emergency Response,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=ATAFGH0020100629e66t00002&cat=a&ep=ASE, Media Report, including Wikileaks; http://reliefweb.int/report/afghanistan/afghanistan-aid-distributed-among-families-jawzjan, Media Report, including Wikileaks","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=ATAFGH0020100629e66t00002&cat=a&ep=ASE, Media Report, including Wikileaks",Jawzjan Province,no,https://gist.github.com/abgaddi/e97351cecc0bda507223d220cd8d03c1,"https://www.google.com/maps/place/Jowzjan,+Afghanistan/@36.6814109,65.288939,8z/data=!4m5!3m4!1s0x3f342cf8b43576cb:0xc8d36502bbdd72b4!8m2!3d36.8969692!4d65.6658568, https://president.gov.af/en/jawzjan/#:~:text=Jawzjan%20Province%20has%2010%20districts,Aqa%2C%20Darzab%20and%20Qosh%20Tapa., https://en.wikipedia.org/wiki/Category:Districts_of_Jowzjan_Province, https://afghanag.ucdavis.edu/country-info/province/files/profile-Jawzjan.pdf","Khamyab, Qarqin, Khwaja Du Koh, Mingajik, Mardyan, Shibirghan, Aqcha, Fayz abad, and Darzab Divisions are all coded for this project.  Jawzjan province is the area that received donation of goods and all these districts are within this province.  The districts were founded by cross listing between GADM boundaries, Afghanistan's government website, Wikipedia, and the last geo source pg. 17 because there were slight name changes in each source. (Darzab)",good,https://gist.github.com/abgaddi/e97351cecc0bda507223d220cd8d03c1,district
53632,China donates equipment to Kabul University,"On February 22, 2016, the Chinese government donated teaching equipment to Kabul University. Chinese Ambassador Yao Jing and Afghanistan Minister of High Education and President of Kabul University attended the ceremony. Among the equipment were laptop and desktop computers, microscopes, UPS (uninterruptible power supply) machines, projectors, printers and stationery. This project should not be confused with the construction of a building and auditorium at Kabul University, #53635.",Education,"http://af.china-embassy.org/chn/zagx/sbwl/t1440780.htm, Government Source (Donor/Recipient); http://spainembassy.fmprc.gov.cn/web/zwbd_673032/gzhd_673042/t1440781.shtml, Government Source (Donor/Recipient); https://drive.google.com/file/d/1p-ekq7FbmbQnsw_TvDLEF8uW-WLRcFl1/view?usp=sharing, Media Report, including Wikileaks",NA,NA,no,https://gist.github.com/abgaddi/243604d65adb878ff37d676a926c9659,"https://www.google.com/maps/place/Kabul+University/@34.5173801,69.1337345,17z/data=!3m1!4b1!4m5!3m4!1s0x38d16f2c550c3f59:0xa47b5d537e5b7214!8m2!3d34.5173801!4d69.1359232 ","Kabul city division is coded for this project since the school that received equipment, Kabul University, is located in Kabul. the location of the university can be found by searching the name into google maps",good,https://gist.github.com/abgaddi/243604d65adb878ff37d676a926c9659,district
53627,Chinese Government provides grant for reconstruction of two primary schools in Paghman District,"In 2016, the Embassy of China in Afghanistan provided a grant for the reconstruction of Miba elementary school (米巴小学) and Tahgwa elementary school (塔格瓦小学) in Paghman District and Kabul Province. The amount of the grant is unknown. The reconstruction handover ceremony was held on September 17, 2016. 

There are nearly 4,000 students in a school in Tahgwa, including 1,800 girls. Due to the poor state of school buildings, the limited number of classrooms can only accommodate students in batches. After the completion of the school reconstruction project, the classroom windows of the two schools were equipped with glass; the roof was reinforced and made rainproof; private toilets were installed. and the new school building greatly improved the enthusiasm of local residents to send their children to school. 

STAFF_NOTE: These two schools are also known as the China-Afghanistan Friendship School in Paghman District. The spelling of these elementary schools cannot be found, so we simply provide pinyin translations.
",Education,"http://af.china-embassy.org/chn/zagx/sbwl/t1398180.htm, Government Source (Donor/Recipient); https://www.mfa.gov.cn/chn//pds/wjdt/zwbd/t1398181.htm, Government Source (Donor/Recipient); https://twitter.com/ChinaEmbKabul/status/1135040506176479232, Social Media, including Unofficial Blogs; http://af.china-embassy.org/eng/sgxw/t1684307.htm, Government Source (Donor/Recipient)",NA,These two schools are located in Paghman District,no,https://gist.github.com/abgaddi/7577119f2d21b16048e482f2fbc5b724,"https://www.google.com/maps/place/Paghman,+Afghanistan/@34.5524507,68.8141232,11z/data=!3m1!4b1!4m5!3m4!1s0x38d1642a4604f639:0xb522db30034a67c8!8m2!3d34.5244613!4d68.9539593","Paghman division is coded for this district since the schools that received the grant for reconstruction are located in Paghman district. The exact locations of the schools can't be found possibly since there's no direct translations of the schools' names, but Paghman district can be found by searching into google maps.  There are two rows for this project ID for each school.",good,https://gist.github.com/abgaddi/7577119f2d21b16048e482f2fbc5b724,district
53644,China donates $1 million USD to UN World Food Programme for food aid in Afghanistan (Linked to Umbrella Project #53639),"According to the United Nations Office for the Coordination of Humanitarian Affairs (OCHA) Financial Tracking Service (flow ID #164321), on 23 August 2017, the Chinese government committed a $1 million USD donation to the World Food Programme (WFP) for emergency 'food and nutrition assistance to vulnerable returnees and refugees in Eastern Afghanistan and people displaced by conflict.' A WFP press release from 16 October 2017 as well as a 2017 annual report (p. 27) confirms this donation as fully paid. According to Xinhua reporting, this is the first time that China and WFP have cooperated in Afghanistan and it is part of a larger $21 million USD food aid project sponsored by the Chinese government (umbrella project #53639). This donation to WFP is distinct from another $1 million USD donation to UNHCR captured in project #56333. STAFF_NOTE: The first batch of aid under umbrella project #53639 was worth 50 million RMB or about $7 million USD-- much more than this $1 million USD donation.",Emergency Response,"http://af.china-embassy.org/chn/zagx/wxzl/t1392473.htm, Government Source (Donor/Recipient); http://www.xinhuanet.com//world/2016-05/18/c_1118890754.htm, Media Report, including Wikileaks; https://fts.unocha.org/flows/164321?destination=donors/2976/flows/2017%3Ff%255B0%255D%3DdestinationEmergencyIdName%253A%2521%26f%255B1%255D%3DdestinationEmergencyIdName%253A%2522704%253ABANGLADESH%2520-%2520Rohingya%2520Refugee%2520Crisis%2520%2528from%25202017%2529%2522, Other Official Source (non-Donor, non-Recipient); https://docs.wfp.org/api/documents/WFP-0000063607/download/, Other Official Source (non-Donor, non-Recipient); https://www.wfp.org/news/contribution-china-boost-wfp-emergency-food-assistance-vulnerable-afghans#:~:text=In%202017%2C%20WFP%20plans%20to,boys%20in%20food%20insecure%20areas., Other Official Source (non-Donor, non-Recipient); http://www.xinhuanet.com//2017-10/17/c_1121814890.htm, Media Report, including Wikileaks",NA,NA,country_level,,,"This project is coded up to country level since there is no specific location mentioned where the donation was sent to, and multiple areas of the country may have benefitted since the money was also distributed through other organizations",good code up,,country
37895,Protocol Vehicle Project,"In February 2014, Afghanistan signed a letter for the Protocol Vehicle Project where China assisted Afghanistan's Ministry of Foreign Affairs with limousine vehicles. The project was completed in 2014.",Government and Civil Society,"http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient); http://af.mofcom.gov.cn/article/zxhz/201501/20150100879514.shtml, Government Source (Donor/Recipient)",NA,NA,no,https://gist.github.com/abgaddi/243604d65adb878ff37d676a926c9659,"https://www.openstreetmap.org/node/4532116203#map=17/34.52629/69.17509&layers=Y, https://www.mfa.gov.af/contact-us.html","Kabul city division is coded for this project since the headquarters of the ministry that received the donation of vehicles is located in Kabul. The location can be found searching Ministry of Foreign affairs in Open Street Map, and the address matches the address on the official website",good,https://gist.github.com/abgaddi/243604d65adb878ff37d676a926c9659,district
69984,Chinese Government provides RMB 7.94 million grant for Phase I of the Afghanistan Presidential Office Multifunctional Center Technical Cooperation Project (Linked to Project ID#34625),"In 2014, the Chinese Government agreed to provide an RMB 7.94 million grant to the Government of Afghanistan for Phase I of the Afghan Presidential Office Multifunctional Center Technical Cooperation Project (Linked to Project ID#34625). This project involved repairs to the Multifunctional Center within the Afghan Presidential Office, including the ventilation and air conditioning system, the water supply and drainage system, the heating and water supply system, power generation and lighting system. China Railway Shisiju Group Corporation, which is also known as China Railway 14th Bureau Group Co., Ltd., was the contractor responsible for project implementation. This project began on June 18, 2014. It was completed on December 4, 2017. This project is linked to #34625, the grant for the construction of the Presidential Office Multifunctional Center. STAFF_NOTE: As of 2019, Phase II of the Afghan Presidential Office Multifunctional Center Technical Cooperation Project was underway. This project was located at the Afghan Presidential Palace. Its locational coordinates are available at https://www.google.com/maps/place/ARG+Presidential+Office/@34.525212,69.174551,17z/data=!3m1!4b1!4m5!3m4!1s0x38d16eb2956e5717:0x9680ffc5f17f6a22!8m2!3d34.525212!4d69.1767397.",Government and Civil Society,"http://www.scio.gov.cn/ztk/dtzt/2014/31146/xgbd31160/Document/1374997/1374997.htm, Government Source (Donor/Recipient); https://mof.gov.af/index.php/dr/node/854 , Government Source (Donor/Recipient); http://af.mofcom.gov.cn/article/todayheader/201907/20190702881044.shtml , Government Source (Donor/Recipient); http://www.peoplerail.com/rail/show-479-188394-1.html , Media Report, including Wikileaks; http://finance.sina.com.cn/roll/2016-10-12/doc-ifxwrhzc9093677.shtml, Media Report, including Wikileaks; https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/zwbd_665378/t1171873.shtml, Government Source (Donor/Recipient); http://english.mofcom.gov.cn/article/newsrelease/significantnews/201506/20150601027796.shtml, Government Source (Donor/Recipient)",NA,This project was located at the Afghan Presidential Palace.,no,https://gist.github.com/abgaddi/243604d65adb878ff37d676a926c9659,"https://www.google.com/maps/place/ARG+Presidential+Office/@34.525212,69.174551,17z/data=!3m1!4b1!4m5!3m4!1s0x38d16eb2956e5717:0x9680ffc5f17f6a22!8m2!3d34.525212!4d69.1767397",Kabul city division is coded for this project since the building that received the grant is located in Kabul. The location can be found in google maps using the source given in the project description,good,https://gist.github.com/abgaddi/243604d65adb878ff37d676a926c9659,district
56924,"Chinese Embassy in Afghanistan donated $5,000 for flood-related humanitarian aid (Linked to project #34522)","China donated $55,000 to Afghanistan for flood and avalanche relief. The Chinese Red Cross Society contributed $50,000 and the Chinese Embassy in Afghanistan contributed $5,000. The cash was handed over to Fatima Gailani, the Head of the Afghan Red Crescent Society by Chinese ambassador to Afghanistan Yang Houlan at the Chinese Embassy on April 2, 2007. The project captures the donation by Chinese embassy; for the donation by Red Cross Society of China, see project #34522.",Emergency Response,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020070402e3420063h&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.gov.cn/misc/2007-04/02/content_569501.htm, Government Source (Donor/Recipient); http://af.mofcom.gov.cn/article/jmxw/200704/20070404550512.shtml, Government Source (Donor/Recipient)","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020070402e3420063h&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,,"This project is coded up to country level since there is no specifc location where the relief went towards. According to the thrid source, there were many areas affected by the flood including 19 provinces, so coding the whole country is a better fit",good code up,,country
34514,China grants $1 million in material assistance for Afghan elections,"On 31 March 2004, at the International Conference on Afghanistan, Li Zhaoxing, Foreign Minister of the People's Republic of China, announced plans to offer material assistance worth US$1 million to Afghanistan for its elections. This include tents, photocopiers, and lighting equipment. The aid is aligned with China's position to prioritize election in Afghanistan, as evidenced from Minister Li's statement at the High-level ad-hoc Meeting on Afghanistan on 19 April 2004. The aid is to arrive in Afghanistan at the end of September 2004. At the Security Council session on 25 August 2004, Ambassador Zhang Yishan mentioned in his statement that the aid material will be 'on the ground' in Afghanistan by the end of September 2004.",Government and Civil Society,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020040407e041001ft&cat=a&ep=ASE, Media Report, including Wikileaks; http://af.china-embassy.org/chn/zagx/ztgk/t1097558.htm, Government Source (Donor/Recipient); http://www.chinaconsulatesf.org/eng/xw/t82077.htm, Government Source (Donor/Recipient); http://www.china-un.ch/eng/gjhyfy/qqwt/t85756.htm, Government Source (Donor/Recipient); http://www.china-un.org/eng/xw/t154261.htm, Government Source (Donor/Recipient); http://www.china-un.org/chn/zgylhg/jjalh/alhrd/afh/t154177.htm, Government Source (Donor/Recipient); http://www.china-un.org/chn/zgylhg/jjalh/alhrd/afh/t82689.htm, Government Source (Donor/Recipient); https://www.fmprc.gov.cn/chn//gxh/cgb/zcgmzysx/yz/1206/1206x1/t356107.htm, Government Source (Donor/Recipient)","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020040407e041001ft&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,,"This project is coded up to country level since there is no specific location that received assitance, but the whole country received aid for its elections",good code up,,country
34526,China provides 80 million Yuan in Grant to Afghanistan for reconstruction after war,"On 31 January 2006, at the London Conference on Afghanistan, Chinese Foreign Minister Li Zhaoxing announced that China would provide 80 million Chinese Yuan in grant assistance to Afghanistan. The pledge was reaffirmed in a 'Joint Statement Between The People's Republic of China And The Islamic Republic of Afghanistan' on 20 June 2006 and again on 15 September 2006 Chinese Premier Wen Jiabao at the fifth prime ministers' meeting of the Shanghai Cooperation Organization (SCO). In an overview report by China Economic and Commercial Counsellor's Office, Afghanistan, the grant was provided to Afghanistan in 2006. The grant will used for the implementation of different projects to aid the reconstruction of the country. According to the News of the Communist Party of China, the project is completed. STAFF_NOTE: This project is reactivated. This is not a duplicate for #38972. From the source detected, China actually provided 80 million Yuan to Afghanistan in 2006 (#34526) and another 80 million Yuan in 2007 (#38972), and another one in 2008.",Government and Civil Society,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020060201e2210020c&cat=a&ep=ASE, Media Report, including Wikileaks; http://af.china-embassy.org/chn/zagx/ztgk/t1097558.htm, Government Source (Donor/Recipient); https://global-factiva-com.libproxy1.nus.edu.sg/redir/default.aspx?P=sa&an=BBCAPP0020060915e29f0048t&cat=a&ep=ASE, Media Report, including Wikileaks; http://www.chinaconsulatesf.org/eng/xw/t259062.htm, Government Source (Donor/Recipient); http://www.chinaconsulatesf.org/eng/xw/t236145.htm, Government Source (Donor/Recipient); http://news.sina.com.cn/c/2006-02-01/01478111473s.shtml, Media Report, including Wikileaks; http://www.china-un.org/chn/zgylhg/jjalh/alhrd/yz/afh/t365864.htm, Government Source (Donor/Recipient); http://www.chinadaily.com.cn/zgzx/2007-08/21/content_7438659.htm, Media Report, including Wikileaks; http://english.cpc.people.com.cn/91788/91789/6240978.html, Media Report, including Wikileaks; https://reliefweb.int/report/afghanistan/chinese-president-pledges-support-afghan-reconstruction, Media Report, including Wikileaks; https://www.dropbox.com/s/ttwe1lxhfyzo0c2/May%202018%20Flat%20Export%20of%20Afghanistan%20DAD%20China%20Project%20Data.xlsx?dl=0, Other Official Source (non-Donor, non-Recipient); https://www.dropbox.com/s/cu75mmi3ek8d6sc/Flat%20Export%20of%20Geocoded%20Afghanistan%20DAD%20from%202014.xlsx?dl=0, Government Source (Donor/Recipient); https://www.dropbox.com/s/39f0hlojgq163bu/DAD%20Afghanistan%20Project%20000368.pdf?dl=0, Government Source (Donor/Recipient)","https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=XNEWS00020060201e2210020c&cat=a&ep=ASE, Media Report, including Wikileaks; https://global-factiva-com.libproxy1.nus.edu.sg/redir/default.aspx?P=sa&an=BBCAPP0020060915e29f0048t&cat=a&ep=ASE, Media Report, including Wikileaks",NA,country_level,,,"This project is coded up to country level sinc there is no specific location found that directly received the grant, but the money is for the overall reconstruction of the country",good code up,,country
54773,Chinese Embassy Supports Afghan Olympic Delegation,"In October 2016, it was reported by the Chinese Embassy that they had provided financial assistance to the Afghan Delegation to Rio de Janeiro for the 2015 Olympics. Staff_Note: Further information on the amount of financial assistance required.",Unallocated / Unspecified,"https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/zwbd_665378/t1403376.shtml, Other Official Source (non-Donor, non-Recipient); http://af.china-embassy.org/eng/zagx/sbgx/t1403375.htm, Government Source (Donor/Recipient)",NA,NA,country_level,,,"This project is coded up to country level since there is no specific location that received assitance, but the money was intended to aid in the 2016 Olympics",good code up,,country
53703,China provides Afghanistan 50 Government Scholarships annually(Linked to #37861 and #53641),"Starting in 2011, China agrees to provide Afghanistan 100 government scholarships each year to allow Afghans to study in China. The number of scholarships increased to 500 in 4 years in 2014 (See project #37861) and additional 50 annually in 2016 (#53641).",Education,"https://www.fmprc.gov.cn/chn//gxh/cgb/zcgmzysx/yz/1206/1206x1/t356107.htm, Government Source (Donor/Recipient); http://af.china-embassy.org/chn/zagx/ztgk/t1097559.htm, Government Source (Donor/Recipient)",NA,NA,country_level,,,This project is coded up to country level since there is no specific location mentioned on where the recipients of the scholarships are located,good code up,,country
