"","project_id","title","description","GEO_sources","level","X","Y","name","name_type","GID","country"
"758",71792,"China Eximbank provides $156.15 preferential buyer’s credit for Urban Infrastructure Development AJK Package 2 (Linked to Project ID#53872)","On June 18, 2009, China Eximbank signed two different preferential buyer’s credit (PBC) loan agreements: a $143.85 million PBC loan agreement for Urban Infrastructure Development (UDP) Azad Jammu and Kashmir (AJK) Package 1 and a $156.15 million PBC loan agreement for Urban Infrastructure Development (UDP) Azad Jammu and Kashmir (AJK) Package 2. The first PBC loan is captured in Project ID#53872. The second PBC loan is captured in this project. Their Government of Pakistan loan ID numbers are PBC20091274 and PBC20091375, respectively. These loans were reportedly provided on the following terms: 20 year maturities and 1.5% interest rates. 
 
 The AJK Urban Development Programme (Packages 1 and 2) aimed to provide safe housing, improved city environment, and modern physical and social infrastructure in the earthquake affected areas with Azad Jammu and Kashmir Province. The AJK Urban Development Programme (Packages 1 and 2) involved 235 urban development works (sub-projects) in the earthquake-affected areas of Muzaffarabad, Bagh (also known as Bagh City), Rawalakot within Azad Jammu and Kashmir Province. 90 rehabilitation sub-projects (worth $190 million) were to take place in Muzaffarabad. 50 rehabilitation projects (worth $123 million) were to take place in Bagh. 30 rehabiltation projects (worth $38.83 million) were to take place in Rawalakot. 
 
 As of October 2013, 10 sub-project had been completed, 47 were under construction, and 178 were yet to be started. China Beixin Construction & Engineering Company and China International Water & Electric Corp. were the contractors responsible for implementation of the Urban Infrastructure Development AJK Package 1 Project and the Urban Infrastructure Development AJK Package 2 Project. Both projects and contractors were overseen by Pakistan’s Earthquake Reconstruction and Rehabilitation Authority (ERRA). The projected end date for both projects was December 31, 2016. Both projects were completed but their exact dates of completion are unknown.","https://en.wikipedia.org/wiki/Muzaffarabad_District, https://en.wikipedia.org/wiki/Muzaffarabad_Division","ADM2",74.07,34.11,"Azad Kashmir","Division","PAK.1.1_1","Pakistan"
"759",37236,"Syndicate of Chinese banks provides $1.6 billion buyer’s credit loan for 1124 MW Kohala Hydropower Project (Linked to project #54014) [CPEC]","In 2017, a group of Chinese banks (including China Development Bank) signed a $1,642,300,000 syndicated buyer’s credit loan agreement with Kohala Hydro Company (Private) Limited (KHCL) for the 1124 MW Kohala Hydropower Project. Kohala Hydro Company (Private) Limited (KHCL) is a project company (or special purpose vehicle) responsible for financing, designing, implementation, and maintaining the 1124 MW Kohala Hydropower Project. KHCL has a single shareholder: China Three Gorges South Asia Investment Ltd (CSAIL), which is an investment holding company formed by China Three Gorges Corporation on September 30, 2011 in the Cayman Islands to acquire, develop, build, own and operate renewable power generation projects in Pakistan. 
 
 The 1124 MW Kohala Hydropower Project is part of China–Pakistan Economic Corridor (CPEC) initiative and it is being implemented on a Build-Own-Operate-Transfer (BOOT) basis and financed with a 70:30 debt-to-equity ratio. The total project cost is $2,760,170,000,000. A syndicate of Chinese banks is covering 85% ($1,642,300,000) of the total cost of the debt financing for the project ($1,932,120,000). The terms of the syndicated buyer’s credit loan agreement with China Development Bank and other Chinese banks are as follows: 18.5 year maturity, 6.5 year grace period, and an interest rate of 6-month LIBOR (0.6%) plus a 4.60% margin. A syndicate of local Pakistani banks is covering 15% of the total cost of the debt financing for the project. 
 
 The remaining cost of the project is to be covered through an $828.05 equity contribution from CSAIL. To date, a $31.03 million equity contribution has been injected in KHCL by CSAIL (see project #54014). The 1124 MW Kohala Hydropower Project consists of a dam on River Jhelum, with twin 17.4 km long headrace tunnels which will end in the power house downstream on the River Jhelum. The curved concrete gravity dam with a crest elevation of 910 m, will have a maximum height of 69 meters and a top length of 270 meters. The main power station will be equipped with 4 vertical Francis turbine generator units, each of which has a capacity of 275 MW. An additional 24 MW will run on the ecological flow of the river downstream of the dam. The dam site is located in Siran Village on the Jhelum River, about 3 km downstream of the Kohala Bridge. The power plant is located in Barsala in District Muzafarabad. The catchment area of the dam site is 14,060 km2, with an average annual discharge of 302 m3/s and average annual runoff is 9.52 billion m3. The total installed capacity of the hydropower station will be 1,124 MW, comprising 1,100 MW installed capacity for the main power station and 24 MW (2 x 12 MW) installed capacity for the ecological flow power station. 
 
 A consortium of Yangtze Three Gorges Technology & Economy Development Co. Ltd, & China Three Gorges Project Development Co. Ltd was selected as the EPC contractor. Project construction began on September 6, 2018 and the project is expected to reach its commercial operation date (COD) on December 31, 2025. The project company will eventually sell all of the power that it generates to a Pakistani state-owned enterprise — called Central Power Purchasing Agency (Guarantee) Limited — under a 30-year power purchase agreement (PPA). 
 
 STAFF_NOTE: The commitment year has been coded as 2017 as the involvement of CDB is confirmed in a EPC Stage Tariff Proposal submitted to NEPRA on June 23, 2017. The Chinese name of this project is 巴基斯坦科哈拉水电项目 (1100MW). As the identity of the other Chinese banks is unclear, the transaction amount is removed, as commercial banks may be involved.","https://en.wikipedia.org/wiki/Kohala_Hydropower_Project, https://en.wikipedia.org/wiki/Muzaffarabad_District, https://www.nsenergybusiness.com/projects/kohala-hydropower-project/","ADM2",74.07,34.11,"Azad Kashmir","Division","PAK.1.1_1","Pakistan"
"760",37233,"Chinese Banks loan 945 Million USD for 720 MW Karot hydropower project (Linked to project #54012, #53675, and #54317) (BRI, CPEC, IPP)","Karot Power Company (KPCL) obtained a letter of interest early in May 2007 from the Private Power Infrastructure Board (PPIB) to develop the Karot Hydropower Project. In October 2009, the PPIB approved the Feasibility Study Report of the project and in November 2013, National Electric Power Regulatory Authority granted KPCL a generation license to develop a 720 MW hydro-based generation facility at Karot village, District Rawalpindi, in Punjab province. The project is located on Jhelum River, near Karot Bridge. It is the 4th among 5 Cascade HPPs to be developed along Jhelum River. KPCL is 93% owned by China Three Gorges South Asia Investment Limited, a subsidiary of China Three Gorges Corporation, and 7% owned by Pakistan's Associated Technologies. On January 9, 2015, KPCL completed a EPC Tender evaluation and awarded the EPC contract to Yangtze Three Gorges Technology & Economy Development Co., Ltd (TGDC) and China Machinery Engineering Corporation Consortium. The project will be undertaken on a build-own-operate-transfer basis. Construction began in 2015 and is expected to be completed in 2021. The project is designated a priority project under the China-Pakistan Economic Corridor, and a flagship project under Belt and Road Initiative. Project is part of the $2 billion Karot power projects, focusing on hydro and wind power, under the China-Pakistan Economic Corridor reported to be completed by 2018. The project will feature a single power generation complex with an installed capacity will be 720-megawatts with four units of 180-megawatts each. The power structure layout will include a roc-filled dam, spillway, powerhouse, diversion tunnels, head-race power tunnels and a tail-race tunnel end. The project itself is distributed as 80% in Punjab (powerhouse) and 20% in Azad Jammu and Kashmir (reservoirs). According to an interview with the chief accountant from China Three Gorges South Asia Investment Limited, the total cost of the project is 1.75 billion USD, with a debt-equity ratio of 80:20. The project achieved financial closure on February 22, 2017. According to IJGlobal, the 80% debt component was financed by loans from China Development Bank, China Exim Bank, China Silk Road Fund and International Finance Corporation (IFC), each one worth 315 Million USD, along with an additional 100 Million USD loan from IFC. This project records the loans from the Chinese banks. For the equity component, China Three Gorges Corporation invested 316.20 Million USD, while Associated technologies invested 23.90 Million USD (captured in #54012). Sinosure provided loan insurance for the Chinese bank loans. The IMF puts the loan interest rate at 5.11%, with a maturity period of 12 years and a grace period of 5 years. It was additionally reported that there is a 30-year concession period. On April 20, 2015, China's $40 billion Silk Road Fund signed a memorandum of understanding with China Three Gorges Corporation and the PPIB on the development of Pakistan's hydropower project, pledging to finance the project through equity investment in China Three Gorges South Asia Investment Limited, and participating in a loan syndicate made up of Chinese banks. As of 2017, the Silk Road Fund has disbursed 1.65 Billion USD. The Silk Road Fund also owns 15% of China Three Gorges South Asia Investment Company as of 2017. On March 14, 2017, IFC announced that it will invest $100 million in the Karot Hydropower Project, and reported that it acquired a 15% stake in China Three Gorges South Asia Investment Limited in 2015. IFC stated that this investment is its first major collaboration with the China Export Import Bank, China Development Bank, and Silk Road Fund. The first unit is projected to begin power generation in 2020, coming online prior to its deadline. The Chinese firm in charge of the project will hand over this project to Pakistani government after the 30-year concession period has ended. Staff_Note: This project is linked to two China Development Bank loans for Karot Wind Power projects under the same $2 billion USD deal (captured in #53675 and #54317).","https://www.google.com/maps/place/Karot+Hydropower+Project/@33.5996369,73.6047829,17z/data=!3m1!4b1!4m5!3m4!1s0x38e00f9e25eb4cc3:0x5c19d001989d7df5!8m2!3d33.5996369!4d73.6069716","ADM2",74.07,34.11,"Azad Kashmir","Division","PAK.1.1_1","Pakistan"
"761",54087,"China Eximbank provides $576 million preferential buyer's credit for the 969 MW Neelum-Jhelum Hydroelectric Project (Linked to project #35266) (non-CPEC, IPP)","On September 29, 2016, China Eximbank and the Government of Pakistan signed a $576 million preferential buyer’s credit loan agreement for the Neelum-Jhelum Hydropower Project. Neelum Jhelum Hydropower Company (Pvt) Ltd (NJHPC) is a project company that was created to design, construct, own, operate and maintain the Neelum Jhelum Hydropower Project, which is a 969 MW run-of-the-river project in the State of Azad Jammu and Kashmir. Pakistan’s Water and Power Development Authority (WAPDA) claims that it is the largest hydropower project undertaken by WAPDA since the completion of Mangla, Tarbela and Ghazi Barotha Hydropower Projects. 
 
 The project was designed to divert the water from river Neelum through a tunnel. The tunnel intake is at Nauseri 41 km northeast of Muzaffarabad and the underground powerhouse is being constructed at Chatter Kalas, 22 km south of Muzaffarabad. The diverted water will produce electric power by passing through the turbines and thereafter this water will be released back into the River Jhelum, about 4 km south of Chatter Kalas. The project was expected to produce 5.15 billion units of electricity annually. According to a March 2018 tariff petition that NJHPC submitted to Pakistan’s National Electric Power Regulatory Authority (NEPRA), the total project cost of 506,579 million Pakistani rupees (PKR) was financed according to a debt-equity-grant ratio of 79:9:11. The total amount of debt financing amounts to PKR 401,416 million Pakistani rupees (PKR), which is roughly equivalent to $3.823 billion. Foreign sources of debt financing include $358 million from the Islamic Development Bank, $181 million from the Saudi Fund for Development, $81 million from the OPEC Fund for International Development, $74 million from the Kuwait Fund for Arabic Economic Development, and $1.024 billion from China Eximbank. 
 
 Two separate loans were secured from China Eximbank: a $448 million China Eximbank buyer’s credit loan (this record) in 2013 and a $576 million preferential buyer’s credit loan (Project ID#54087) in 2016. The terms of the buyer’s credit loan (BCL) were as follows: 20 year maturity. 8 year grace period, interest rate of 6-month LIBOR (0.409%) plus a 2.8% margin, 0.75% management fee, 0.5% commitment fee. The Government of Pakistan used the proceeds of the BCL to on-lend to Neelum Jhelum Hydropower Company (Pvt) Ltd (NJHPC) at an interest rate of 15%. The terms of the preferential buyer’s credit (PBC) loan were as follows: 20 year maturity. 8 year grace period, interest rate of 6-month LIBOR (1.058%) plus 2.8% margin, 0.75% management fee, 0.5% commitment fee. The Government of Pakistan used the proceeds of the PBC loan to on-lend to Neelum Jhelum Hydropower Company (Pvt) Ltd (NJHPC) at an interest rate of 12%. As of June 30, 2017, the PBC loan had been fully disbursed and the $191.067 million of the BCL had been disbursed. 
 
 The EPC contractor for this project was a Chinese consortium called CGGC-CMEC. It was comprised of Gezhouba Group and China National Machinery Import and Export Corporation. In January 2008, a letter of commencement was issued to the EPC contractor. Project implementation then began on February 9, 2008. According to WAPDA, 90% of the construction works were completed by March 2018. The project was officially completed on April 13, 2018. The project was expected to achieve its commercial operation date (COD) by December 2018. However, it is unclear if the project achieved this goal. By April 11, 2019, the project had injected 2,400 GWh of energy into the national grid. This project was also plagued by controversy. Transparency International Pakistan alleged that the procurement of tunnel-boring machines (TBM), which were meant to speed up the excavation of the remaining tunnels, resulted in $74 million in kickbacks. 
 
 STAFF_NOTE: The Chinese project title is 巴尼勒姆杰勒姆水电站.","https://www.google.com/maps/place/Neelum-Jehlum+Hydro+Power+Project/@34.3970028,73.7160086,17z/data=!3m1!4b1!4m5!3m4!1s0x38e097e348b7704f:0x39b2776db305986f!8m2!3d34.3970028!4d73.7181973","ADM2",74.07,34.11,"Azad Kashmir","Division","PAK.1.1_1","Pakistan"
"775",35309,"China grants Pakistan 100 thousand USD for flood relief","On 15 February 2005, the Chinese government donated 100,000 USD to Pakistan as a contribution to flood relief operations. On behalf of the Chinese government, Chinese ambassador Zhang Chunxiang transferred a check to Pakistani Cabinet Secretary Ejaz Rahim in Islamabad.","https://fts.unocha.org/flows/26288?destination=/donors/2976/flows/2005%3Ff%255B0%255D%3DdestinationEmergencyIdName%253A%2521%26f%255B1%255D%3DdestinationEmergencyIdName%253A%2522300%253ACHINA%2520-%2520Floods%2520-%2520June%25202005%2522%26f%255B2%255D%3DdestinationEmergencyIdName%253A%2522266%253AINDIAN%2520OCEAN%2520-%2520Earthquake/Tsunami%2520-%2520December%25202004%2522%26f%255B3%255D%3DdestinationEmergencyIdName%253A%2522270%253APAKISTAN%2520-%2520Rains/Snowfall%2520-%2520February%25202005%2522%26f%255B4%255D%3DdestinationEmergencyIdName%253A%2522302%253ASOUTH%2520ASIA%2520-%2520Earthquake%2520-%2520October%25202005%2522","ADM1",65.88,28.31,"Baluchistan","Province","PAK.2_1","Pakistan"
"776",39087,"China grants Pakistan 5 million USD for drought relief (Linked to #35075)","In response to a drought crisis, China granted the Pakistani government 5 million USD for drought relief effort in Sindh and Balochistan.","https://reliefweb.int/report/pakistan/drought-pakistan-update-no-12","ADM1",65.88,28.31,"Baluchistan","Province","PAK.2_1","Pakistan"
"777",35075,"China gives grant of US$50000 to Pakistan for the drought victims of Sind and Baluchistan (Linked to #39087)","China has donated US$50000 to Pakistan for the drought victims of Sind and Baluchistan. A check was presented on 23 May 2000 to the secretary-general of Pakistan Red Crescent Society by the Chinese charge d'affaires in Pakistan, Mr Lian Cheng.","http://m.reliefweb.int/report/70322","ADM1",65.88,28.31,"Baluchistan","Province","PAK.2_1","Pakistan"
"778",53542,"Chinese Government provides $1.5 million cash grant for earthquake relief activities in Balochistan (Linked to Project ID#54186)","On September 25, 2013, the Chinese Government announced that it would provide emergency relief assistance to the Pakistani government in the aftermath of an earthquake in Balochistan. It agreed to provide a $1.5 million cash grant and supplies worth RMB 30 million (captured in Project ID#54186). The handover certificate for the $1.5 million cash grant was issued on November 29, 2013 and the funds were transferred to an account designated by the State Bank of Pakistan (SBP).","https://www.google.com/maps/place/Balochistan,+Pakistan/data=!4m2!3m1!1s0x39329a17218062fb:0x91b483c77f10c6b2?sa=X&ved=2ahUKEwj67Jz1x8ruAhXTFVkFHXxkB-oQ8gEwI3oECDAQAQ","ADM1",65.88,28.31,"Baluchistan","Province","PAK.2_1","Pakistan"
"779",35830,"China donates USD 1 million to Pakistan for quake relief","On 30 October 2008 China donated 1 million US dollars to Pakistan as a contribution to quake relief operations. Chinese ambassador to Pakistan Luo Zhaohui presented a check to Pakistani President Asif Ali Zardari in the presidential house.","http://pk.china-embassy.org/eng/zbgx/t520375.htm; https://www.google.com/maps/place/Balochistan,+Pakistan/data=!4m2!3m1!1s0x39329a17218062fb:0x91b483c77f10c6b2?sa=X&ved=2ahUKEwj67Jz1x8ruAhXTFVkFHXxkB-oQ8gEwI3oECDAQAQ","ADM1",65.88,28.31,"Baluchistan","Province","PAK.2_1","Pakistan"
"641",52423,"Chinese bank syndicate provides $1.496 billion loan for 2×660MW coal fired units and a dedicated jetty terminal to import coal in Balochistan Province","On October 24, 2017, China Power Hub Generation Company (Pvt.) Ltd. (CPHGC) signed a $1,496,000,000 syndicated loan agreement with a consortium of banks — including China Development Bank (lead arranger), the Export-Import Bank of China (co-lead arranger), the Industrial and Commercial Bank of China, China Construction Bank Corporation, and Bank of Communications Co. Limited — for the construction of 2×660MW coal fired units and a dedicated jetty terminal to import coal at Hub, Mouza Kund, Tehsil Gadani, Lasbella District, and Balochistan Province. Each bank reportedly contributed equal amount to the loan syndicate (~$300 million each). 
 
 The estimated terms of the syndicated loan (based on CPHGC's upfront tariff application to Pakistan’s National Electric Power Regulatory Authority) are as follows: 14 year maturity, 4 year grace period, and 4.95% interest rate (the 6-month LIBOR rate of 0.45% plus 450 basis points). The total cost of this independent power project (IPP) is $1.995 billion and it is being financed according to a 75:25 debt-to-equity ratio. CPHGC is a project company and joint venture of China Power International Holding Ltd (CPIH) and the Hub Power Company Limited (HUBCO) that was established to finance, design, and implement this 1320 MW imported coal based power project. CPIH has a 74% ownership stake and HUBCO has a 26% ownership stake in CPHGC. CPHGC was granted a generation license by Pakistan’s National Electric Power Regulatory Authority (NEPRA) on September 8, 2016. 
 
 The term of the license is 30 years from the date of the commencement of commercial operations. CPHGC also submitted an application for an upfront tariff determination with NEPRA, which was approved on February 12, 2016. Then, on January 25, 2017, the Implementation Agreement (IA) and Power Purchase Agreement (PPA) were signed. Northwest Electric Power Design Institute Co. Ltd. (NWEPDI) and Tianjin Electric Power Construction Company Limited are the EPC contractors for this projectA groundbreaking ceremony took place on March 21, 2017, and on April 10, 2018, CPHGC entered into Operation and Maintenance (O&M) contract with a consortium that consists of CEEC Tianjin (Pakistan) Electric Power Construction (Private) Limited, China Energy Engineering Group, Tianjin Electric Power Construction Company Limited, and China Energy Engineering Group Science and Technology Development Company Limited to provide operation and maintenance service for the coal-fired electric power generation plant. The project reached its commercial operation date (COD) on August 17, 2019. Its expected commercial operation date was August 31, 2018. It is expected that this power plant will provide 9 billion kWh electricity to Pakistan’s national grid each year, thereby meeting the electricity needs of 4 million Pakistani households. 
 
 Staff Note: CPIH is a wholly-owned subsidiary of State Power Investment Corporation (SPIC), which is one of the top five electricity producers in China. CPIH mainly engages in the development, construction, operation, overseas investment and financing, and capital operation of power generation projects. Hubco is the largest Independent Power Producer (IPP) in Pakistan, with total power generation capacity of over 1600 MW. The company’s assets include a residual fuel oil-fired thermal plant situated at Mouza Kund, Hub, which supplies the national grid. 
 
 Staff Note: The Chinese name of this project is 巴基斯坦中电胡布燃煤发电项目（1320MW)","https://www.theasset.com/belt-road-online/34081/china-power-hub-generation-company-reaches-financial-close-on-us2-billion-hub-power-plant-in-pakistan, https://en.wikipedia.org/wiki/Hub,_Balochistan, https://en.wikipedia.org/wiki/Lasbela_District","ADM2",65.74,27.49,"Kalat","Division","PAK.2.1_1","Pakistan"
"642",35306,"CDB provides $54 million loan for Duddar Lead-Zinc Mine Project","On March 22, 2002, China Metallurgical Construction Group Corp (MCC) signed an Memorandum of Understanding with Pakistan Minerals Development Company (PMDC) on the project development. On November 3, 2003, an agreement for the development of the Duddar zinc-lead project was signed, with a total investment worth US$72.64 million. The agreement stipulated that PMDC would be responsible for the construction of external roads leading to the project site. In addition, the Pakistan government would convert the Duddar zinc-lead mine area into an export processing zone (EPZ). 
 
 On March 5, 2004, PMDC transferred its stake in the contract to MCC Resources Development Limited (MRD), which is a wholly owned subsidiary of MCC, authorized to register in Pakistan by the Ministry of Commerce of PRC. In order to manage the project more efficiently, MCC entered into an agreement with several other Chinese companies. With the approval of the Ministry of Commerce of PRC, MCC Duddar Minerals Development Company Pvt. Limited (MDMD), a joint venture of the 3 companies, was registered on November 23, 2004. The consortium was composed of MCC (51%), Hunan Zhuzhou Non-ferrous Metals Smelter Co. Ltd. (34%), and Hunan Huangshaping Lead and Zinc Mine Co. (15%). 
 
 On January 6, 2005, the company signed a financing agreement with China Development Bank. The consortium signed a contract to borrow US$54 million from the China Development Bank to finance the development of the Duddar lead and zinc mine in Pakistan. The loan was expected to fund 80% of the total investment of $72.6 million in the project. The offer has been made by a visiting delegation of China Development Bank, headed by its Provincial Chief, Mei Jia Xiang in a meeting with Managing Director, Pakistan Mineral Development Corporation (PMDC) Brig. Khalid Sajjad Khokhar in Islamabad.
 
 The Duddar project has a designed annual processing capacity of 660,000 tons of ores, including mining and concentration processes. Its final products will be zinc and lead concentrates. The mines have a depth limit of 900 meters underground. The project officially started construction in January 2005 and will continue operations until 2023. Multiple sources refer to the project as being completed.
 
 Staff_Note: The Duddar Lead-Zinc Mine Project is located in Duddar in the Kanraj Valley of Balochistan, which is approximately 135 km north of Karachi, the largest city in Pakistan. Location: 26°13'24""N, 66°50'11""E. The mining area is approximately 1,500 acres.","https://en.wikipedia.org/wiki/Duddar_mine, https://www.dawn.com/news/1524982","ADM2",65.74,27.49,"Kalat","Division","PAK.2.1_1","Pakistan"
"643",52518,"[CPEC] China funds the Khuzdar-Basima Road in Pakistan","In 2016, the Pakistan-China Joint Cooperation Committee approved the Khuzdar-Basima Road project costing USD$200 million. The 110 kilometers long road project includes objectives such as the road contributing to the economic and social development of Balochistan, serving mineral rich Sandak and Rekodek areas, and linking the National Highways N-85, N-25 and Motorway M-8. However, the other two sources report the cost to be USD$80 million. It is possible that the $80m is contributed by China but this likelihood cannot be confirmed. During January 2017, it was reported that Pakistan's Under Communication Division contributed 310 million Pakistani rupee towards the 110 km section. In December 2017, the funding from China was temporarily paused. After that, no further information can be found about the relaunch of the project. CPEC website confirms the estimated cost of US$80 million. It also suggests that reports on Feasibility and PC-I have been completed and LOI forwarded to Chinese side. According to CPEC website as of Nov 2018, procedural formalities to be completed shortly. The Pakistan Ministry of Finance economic survey for 2018 reports the project is planned to be completed by 2020. A Pakistani government Finance Ministry annual project status report in May from 2017-18 does not specify the total loan commitment, but records that in May from 2017-18 China fulfilled part of the loan at the amount of 11.374 million USD, meaning the project is likely to have started or at least committed.","https://www.wikiwand.com/en/Qalat_Division, https://en.wikipedia.org/wiki/Basima","ADM2",65.74,27.49,"Kalat","Division","PAK.2.1_1","Pakistan"
"627",53723,"China Eximbank provides $32 million concessional loan for Gwadar Port Free Zone and Export Processing Zone Construction Project","In 2016, China Eximbank provided a $32 million government concessional loan (GCL) for the Gwadar Port Free Zone and Export Processing Zone Construction Project. The Gwadar Port Free Zone and Export Processing Zone Construction Project involved infrastructure construction around the Gwadar Port and the establishment of an economic free zone. As of November 2018, the following areas had been set aside for this project: 2,280 acres for the Gwadar port free zone; 3,000 acres for the GIEDA industrial zone; and 1,000 acres for the EPZA export processing zone. The Zone is to be operated by China Overseas Port Holding Company (COPHCL). This project was initiated on September 7, 2016 and was was completed and inaugurated on January 29, 2018.","https://www.google.com/maps/place/Gwadar+Sea+Port/@25.1115358,62.3334356,13.58z/data=!4m5!3m4!1s0x0:0xc8622abf840e0dac!8m2!3d25.1104955!4d62.339648","ADM2",63.46,26.11,"Makran","Division","PAK.2.2_1","Pakistan"
"628",52424,"Chinese Government provides $230 million grant for New Gwadar International Airport Construction Project","In January 2015, the Chinese Government announced that it would soon begin construction of the New Gwadar International Airport in Pakistan. The Government of Pakistan then allocated 3000 acres of land 26km to the northwest of the current Gwadar International Airport for the construction of the new airport. On May 13, 2017, the Chinese Government signed letters of exchange for a $230 million grant for the construction of the New Gwadar International Airport. Upon completion, the airport will reportedly be capable of handling a combination of ATR 72, Airbus A-380, Boeing B-737 and Boeing B-747 for domestic and international routes. 
 
 Covering an area of 18 square km, the new airport will also be the second largest airport in Pakistan. The airport is located in Gurandani area, some 26 km northeast of Gwadar city of Balochistan province. The contractor responsible for project implementation is China Airport Construction Group Corporation (CACC). The groundbreaking ceremony for the New Gwadar International Airport took place on March 29, 2019. Construction then began on October 31, 2019. Upon completion, the airport will link Pakistan's fast-rising southwest Gwadar port city with the rest of the world. The airport is located in Gurandani area, some 26 km northeast of Gwadar city of Balochistan province. 
 
 Staff Note: The Chinese project title is 巴基斯坦瓜达尔新国际机场. China’s MOFCOM reports that this project is China's largest development assistance project in Pakistan.","https://www.google.com/search?safe=strict&rlz=1C5CHFA_enUS754US754&tbm=lcl&sxsrf=ALeKk02z28BnhOh9vS3teTtgGlyOtfhPqQ%3A1611433065015&ei=aYQMYK4NlK7k2g_WpoioCQ&q=new+Gwadar+International+Airport+in+Pakistan&oq=new+Gwadar+International+Airport+in+Pakistan&gs_l=psy-ab.3..35i39k1.10301.11104.0.11358.4.4.0.0.0.0.126.379.2j2.4.0....0...1c.1.64.psy-ab..0.4.378...35i304i39k1.0.rotmSyiGOeQ#rlfi=hd:;si:10721750514399275125;mv:[[25.37474549127968,62.63914473463692],[25.20246177025251,62.36654646803536],null,[25.28863422477079,62.50284560133614],12]","ADM2",63.46,26.11,"Makran","Division","PAK.2.2_1","Pakistan"
"629",52542,"Chinese Government provides RMB 240 million grant for China-Pakistan Friendship Hospital Construction Project in Gwadar (Linked to project ID#72695)","In 2015, the Chinese Government agreed to fund a 300-bed China-Pakistan friendship hospital with a cost of Rs.9.96 billion in Gwadar district, Balochistan. The project involved the construction of a state-of-the-art medical facility in the port city of Gwadar. After completing a feasibility study (recorded in project #72695), China agreed to RMB 240 million of grant financing for the project. The project is to be completed in three stages - the first was simply the existing 50 bed hospital, the second is an expansion to 150 beds, and the third involves a final expansion to 300 beds. The 150 bed upgrade was completed on December 16, 2019, when an inauguration ceremony was held. The construction contract was awarded to Gansu Provincial Construction Investment (Holdings) Group Corporation, and construction was overseen by the Gwadar Development Authority (GDA). STAFF_NOTE: The construction project is linked to a feasibility study project before the beginning of hospital construction, which was captured by project ID#72695.","https://www.google.com/maps/place/GDA+Hospital+Gwadar/@25.186321,62.3309571,17z/data=!3m1!4b1!4m5!3m4!1s0x3ebf1dca75a2eceb:0xa4c1de39667facd2!8m2!3d25.1863162!4d62.3331458; https://www.globbizavenue.com/gwadar-hospital; http://cpec.gov.pk/project-details/38","ADM2",63.46,26.11,"Makran","Division","PAK.2.2_1","Pakistan"
"630",53902,"Chinese Government provides RMB 20 million grant to address climate change in the Gwadar Region","On April 20, 2015, the Chinese Government signed a Memorandum of Understanding (MoU) to provide an RMB 20 million grant to the Government of Pakistan to address climate change in the Gwadar Region. On December 29, 2016, a supplementary agreement was signed, committing the grant agreement to Pakistan. The project has almost likely entered implementation since its RMB 20 million value is listed the 'utilized' rather than 'unutilized' column of a table of Chinese Government grant-financed projects published by Government of Pakistan's Economic Affairs Division.","http://www.ead.gov.pk/SiteImage/Misc/files/Final%20PCP%20Year%20Book%202016-17%20.pdf","ADM2",63.46,26.11,"Makran","Division","PAK.2.2_1","Pakistan"
"631",38996,"China Eximbank provides a RMB 503 million government concessional loan for Gwadar Port Project (Linked to #38995, #35124, #72688, and #72689)","During the visit of Chinese Prime Minister Zhu Rongji to Pakistan in May 2001, the Gwadar port was a key item of discussion. Pakistani Finance Minister Shaukat Aziz said China has agreed to help fund the construction of phase one of the $250 million Gwadar Port project. China provided $248 million for the project in various forms of funding. On March 24, 2002, China Eximbank committed an RMB 502,690,200 government concessional loan (GCL), which was captured by project ID#38996. Further funding was provided through a $60 million China Eximbank buyer's credit loan (BCL) captured by project ID#38995, a $31 million Chinese Government grant captured by project ID#35124, an $18 million Chinese Government grant captured by project ID#72689, and an interest-free loan from the Chinese Government worth $31 million captured by project ID#72688. Gwadar, located about 350 kilometers west of Karachi on the Arabian Sea coast, is considered the nearest warm water port for the Central Asian states for their trade with Europe, East Asia, and the Americas. Prime Minister Shaukat Aziz inaugurated the deep-sea port on March 20, 2007. The Gwadar Port was taken over by China Overseas Ports Holding Company Limited (COPHC) on May 16, 2013, for 40 years. STAFF_NOTE: One source suggests that the face value of the BCL may have been downwardly revised to $22.26 million (at a 3% interest rate) after the initial BCL agreement was signed. This project is located at Gwadar Port. More detailed locational information can be found at https://www.google.com/maps/place/Gwadar+Sea+Port/@25.1104955,62.339648,15z/data=!4m5!3m4!1s0x0:0xc8622abf840e0dac!8m2!3d25.1104955!4d62.339648 and https://latitude.to/articles-by-country/pk/pakistan/8128/gwadar-port.","http://mindsgrid.com/news/2014-09/strategic-importance-gwadar-port-pakistan/","ADM2",63.46,26.11,"Makran","Division","PAK.2.2_1","Pakistan"
